assumptions,downscaling,harmonisation,model,modified,region,scenario,sector,source,unit,variable,2015-01-01,2020-01-01,2030-01-01,2040-01-01,2050-01-01,2060-01-01,2070-01-01,2080-01-01,2090-01-01,2100-01-01
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,3.6106401274358304e-06,4.070951413792335e-06,4.6125584768681675e-06,5.580698440100264e-06,7.062319014855781e-06,8.251696274280644e-06,9.243795913297554e-06,1.040424417160457e-05,1.2308295578468766e-05,1.3031135396807989e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0001675589739749,0.00020008615302953493,0.00025374000253788903,0.0004147946540356938,0.0007790492892277432,0.0010980453264459364,0.0013059444474544418,0.0016504293413735682,0.002114328615561154,0.0025211731462161753
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,6.508165449354356e-05,8.051179742408662e-05,9.990210823357086e-05,0.00010503152507775778,0.00013219408309953978,0.0001572226316773496,0.00018055234530364814,0.0002056412385735129,0.00023517287345405463,0.00024717396615055897
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0002867442031913,0.0011053823897637443,0.0031014621976400464,0.006911877798517625,0.011684057740730456,0.01797596826917682,0.024784062939954537,0.03366841340527168,0.04454493263623328,0.05694603023846827
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.263288197748615,0.24006571393912707,0.206471481625201,0.18657701329616838,0.1695841016528643,0.14818989711505773,0.1273099316772792,0.10884487715890212,0.0936129498636674,0.07988405236164417
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,0.789672864156754,0.8274561109338957,0.6759983097198983,1.1651544377302419,1.729345990839275,2.4877366464932336,3.0930772572450986,4.085317336479268,5.497146116086857,6.646673773628893
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,ARM,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,8.73504877973696,8.473322123385408,4.822523774127524,1.541129783124735,0.39844200669374163,0.0905140005125937,0.02066489596204011,0.01235013302297718,0.007495263236534872,0.004105475571749109
med,intensity_convergence,aneris_constant_ratio,IMAGE,,AUS,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,1353.6683926031267,1099.7609890965286,411.69586177983945,247.3716762371207,156.43207126519223,105.41520548664398,81.13953992967613,59.85634131521836,34.234964543640906,19.34095692735534
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,10.71920165052396,10.441627145620007,5.793611678441949,2.5573372302775446,1.1243445769344425,0.7239124328643632,0.717462942484437,0.7169690548774634,0.674726175058798,0.6416799469857558
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0364971294893985,0.0340930978477083,0.020287596862984016,0.017055581868809507,0.01401200023611396,0.01203407601783917,0.010823839893844733,0.009713916936219176,0.00850676295029754,0.007572669845707828
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0388270281888482,0.033855747758037714,0.05223093501485038,0.1554754272140298,0.17452844486813746,0.1552411921984459,0.14637908184728013,0.1485593442007717,0.1558356126595625,0.16889933018124265
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.031691822441073804,0.026894048092648618,0.01517593127521259,0.014523040278430929,0.012038427477649726,0.010391663273408966,0.009601078147315086,0.009041414727400107,0.008389577039789008,0.007678997256312707
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0867192733449373,0.07306549399993185,0.04017931006922433,0.03699233099307993,0.030210480393978223,0.025950468133379805,0.02391554827413179,0.022504871677509825,0.020846177859672035,0.019058169265641967
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0009180414851333003,0.000782401763008389,0.0004282660482161588,0.0004164403253350442,0.0003452884204031563,0.00029186331856378067,0.0002560291032088031,0.0002267859392934619,0.0002052429824033021,0.00018367676757216514
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0425729631367661,0.03593713093495039,0.022509392418451908,0.04955593458337822,0.07912087513816986,0.07030275876915561,0.06605497749243405,0.0661063171740688,0.06765854692314267,0.07091754087018248
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0165476637486501,0.015462276904977042,0.009258380910726107,0.007817845159199565,0.006445856888330659,0.0055480765816396,0.004993751344422633,0.004482718066435926,0.0039217624099729485,0.003483972328431695
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,1.7523274366798731,1.8075876631426822,1.9499632766975548,2.346707494943213,2.4351536428474625,2.482036548702799,2.5171035014466474,2.524991955895557,2.4919103027463807,2.434802928793186
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,11.444034807071503,11.492445918068727,11.395970037604563,11.242142232508746,11.057581797226781,10.720668672466886,10.283483750063734,9.699778738054484,8.966074695923721,8.19640051746992
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,388.5566781546113,298.3114545180425,175.56298809460478,299.55789223129113,266.0265136663229,229.41129613399116,220.68959704818892,211.67666998429928,199.4370319522672,204.4816561744473
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUS,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,344.81110514800537,263.31073044710024,50.10011027769693,21.39707400998568,9.347495298096156,5.721049241465221,5.87130932044472,5.368469216362435,4.38528081670453,3.953917075943957
med,intensity_convergence,aneris_constant_ratio,IMAGE,,AUT,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.6293773489811094,0.7135658084935101,0.530373750109143,0.641804627285529,0.82042891635917,1.1164137387423176,1.730918330848231,2.595732434907634,3.035547464018766,3.5130045086458135
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.512940030636642,0.5212288726236413,0.32417348295500586,0.1645539651515502,0.0842876082610716,0.06364957966785319,0.07428564859593628,0.08871807576660035,0.10084577275474811,0.11655186221320057
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0093351312342522,0.008242582107434004,0.004513912928275974,0.0035829379825081855,0.002815624726147911,0.002328576561916733,0.0020249439421832823,0.001783159620817834,0.0015485903101980232,0.0013754657233547459
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0099310660495695,0.008189764109617472,0.01163801334960475,0.03272821383591837,0.035153227042052954,0.03011111932234051,0.027444525786775434,0.027316970077483307,0.02839615309340677,0.03067811539328507
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.008106043562302,0.006502090264579312,0.003376586830094066,0.003050916294462273,0.0024190474949213527,0.002010772036168,0.0017961874180982616,0.0016597100595800035,0.0015272575227951591,0.0013947785564400244
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.022180807327577,0.01766481697277463,0.008939743252765137,0.007771134916188707,0.006070609060286618,0.005021378606598296,0.0044741649060454644,0.004131163433917689,0.003794885225645501,0.0034616402284646506
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0002348140213245,0.00018915883799720237,9.528756238801517e-05,8.748337468448289e-05,6.938357106460314e-05,5.647513626167631e-05,4.7898397116914223e-05,4.1630531964867535e-05,3.7362895339028794e-05,3.336222271928388e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.010889190560264,0.008688408244979866,0.005008253965784995,0.010410424085394734,0.015898850174104442,0.013603483646377722,0.012357687090366335,0.012134972559447895,0.012316714451716587,0.01288114345917687
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0042325140326117,0.0037382665408247757,0.0020599544426122295,0.0016423276894169613,0.001295255047828059,0.001073544913009847,0.0009342402172272252,0.000822881428785441,0.000713926472674371,0.0006328130786779727
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.36488384524327216,0.3601041256439406,0.3662599450759021,0.4263641143910887,0.4335692235625298,0.4359652755103913,0.43793250952568014,0.4416099116818416,0.4427882636692833,0.44224666331874646
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,1.3976020405110245,1.385599282427955,1.3793474878776164,1.4014999904080296,1.4383928733355678,1.464919726985277,1.4820318870783626,1.4962864885152694,1.4962463524609788,1.488757359870506
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,15.301489311900934,12.396049946695538,8.36700511318431,16.798323659466615,17.78320005208441,18.40351820791799,21.33141775500688,25.019174317976873,29.13265596805337,37.1411291992584
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AUT,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,83.74951786315992,60.63535733945881,10.68228716047174,4.333836911977165,1.822039315415094,1.0803979220157727,1.0785476050173808,0.9735571358043499,0.7934639254986204,0.718171730942483
med,intensity_convergence,aneris_constant_ratio,IMAGE,,AZE,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,0.2697872558275758,0.29841441051880074,0.23767259336219365,0.3055133718129855,0.4119063095897,0.5635436961769269,0.9868697515691166,1.3336668406183059,1.4357822126695368,1.4363872480102966
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.7715427539419868,0.7891176022984079,0.46609939036089565,0.16105498449182784,0.03961102822155511,0.014610684192169068,0.006844822789600685,0.006182479715978089,0.00558173858142617,0.0053330761948813706
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0045223125329853,0.004855390391716539,0.004161389227375795,0.0030829458704457607,0.0030803242131898245,0.0032000294851536313,0.0034583046516460944,0.0036563339596546434,0.003717365507574944,0.003479959299070021
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0048144638646499,0.004897067132721842,0.0045006649679064205,0.008043316729725605,0.010769638082430833,0.013977153949330494,0.015643445713567027,0.018941664455143118,0.023175642757876643,0.02669760821708489
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.003929714455748,0.003847417101956331,0.0030245242175132693,0.002392799107848044,0.002324802440455626,0.0023368142965853054,0.0024957920037524278,0.00267042622782101,0.0028574965429704648,0.0027078264058199913
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0107529941734716,0.01045239460454851,0.008007200112366043,0.0060944149862779875,0.005833807572440598,0.0058355282083423846,0.0062171440931750865,0.0066477405451066725,0.007101021513569515,0.006720436570239449
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.00011375334367659999,0.0001118159209177556,8.523046109942344e-05,6.850196687052704e-05,6.657824790985338e-05,6.555382186525081e-05,6.651413586773215e-05,6.699787767415207e-05,6.992080343661895e-05,6.476949851215171e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0052789513437936,0.005144283125110315,0.004036515636581824,0.0042143910938357365,0.006023628058352368,0.007245943537957105,0.008037381328626018,0.009482496489551868,0.011296644006970195,0.012531150615066511
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0020503998042883,0.002211399709468988,0.001845982612959078,0.0012892411457930432,0.0012462266881892651,0.0012490212978741875,0.001299172259903649,0.0013242217617607426,0.0013359669625721293,0.0012285448155770675
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,0.0760396340967264,0.07610175555126068,0.07146631859623619,0.08130687037039835,0.09419548275635604,0.11764451624256603,0.14828372446291457,0.1877663632207844,0.23349089605082463,0.2830425522020815
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.5430675057693569,0.5067863222212643,0.40410029743086295,0.33430116334315063,0.3216063043821762,0.3263750032631409,0.34999232639728545,0.3690457925655481,0.38588269332368735,0.39705289316919834
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,24.00170455192627,21.615892717032708,11.649756679519408,13.21221916185858,15.04201426617314,18.33936108696329,20.894950129732724,25.11571544288899,30.45305613699741,33.0363942958698
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,AZE,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,35.233870808203086,33.62694225076946,16.397401229620325,4.433259473906973,1.1210922719396028,0.2733276139872137,0.07198326703270695,0.04903188942048559,0.03343286732257154,0.020405711846199864
med,intensity_convergence,aneris_constant_ratio,IMAGE,,BDI,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,48.84573143060706,42.668509366235135,25.086215905559385,19.787744783938837,17.329600169848696,15.418680370387406,12.487716169361779,7.00596070334054,3.8895777272998258,2.0593054500626353
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.0491437725101661,0.06404303482330533,0.07091535480599381,0.08074787087219135,0.07307055257413282,0.04912791678660121,0.03731751610986427,0.0492548803233138,0.048875690975356025,0.0424299446011532
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0042233033311694,0.004405301167747513,0.0042363129492380075,0.004658882518130497,0.005697010631267017,0.0067258957657760216,0.0073100852938526245,0.007141168553058526,0.006386050272917139,0.005570274627094788
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0044961380110429,0.004411998951857774,0.0043771501973221055,0.006926658865355647,0.00941563830555532,0.01273298809617883,0.016060801205326384,0.018014710070212474,0.01999610314591525,0.021916333940511835
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0036698870390872995,0.003475518749112588,0.003149730442538858,0.003931978036633464,0.004833583714595774,0.005719305683415495,0.006374085552506255,0.006524556365214955,0.006190331930042465,0.0055638311763622226
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0100420207098976,0.00944261835187522,0.008339904316058088,0.010016556727070398,0.012131450393550638,0.014284083591593564,0.01587862705481995,0.016240681147630668,0.01538194142337553,0.013808630578347617
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.00010623212610299999,0.00010110355620650151,8.896261060179353e-05,0.00011289950028051262,0.00013883982479965417,0.00016083447267515208,0.00017010646742112476,0.00016366493684625728,0.00015144778129668574,0.00013308332998183492
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0049299142048919,0.004647584382766969,0.004184648775273697,0.005614099170315292,0.007701628583813899,0.009715255318354892,0.011570288781181494,0.012506703811391209,0.013038070011381832,0.013241754534549698
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0019148301362452,0.001995558692207748,0.0019175195370664134,0.00211153051397676,0.002582187079105414,0.0030480017011230115,0.0033119398066844053,0.0032350013594120274,0.0028938129503423182,0.002524318372763614
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,1.2800825657652042,1.3271338389780527,1.5689451361325013,1.9969068243051773,2.4236990679166888,2.7554483429833705,2.973047409658251,3.019777714594595,2.8867197888290295,2.6438329208130456
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0012917230926087,0.0017805033328031107,0.003972659705416408,0.00999279649595984,0.023500339345349064,0.04755934375748363,0.08214519435363579,0.12159568964415532,0.1569098459093926,0.18556081942444647
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,BDI,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,1.1903407176718934,1.3607719847752238,1.2523167621308513,1.9501234622900767,3.2711907170905756,5.6756836360591,8.913169035550256,12.203223970063387,18.481279425725656,24.985398021218455
